blend_file,domain,object_name,type,data_name,collections,semantic_base,lod_name,lod_level,vertices,triangles,materials,uv_layers,color_attributes,modifiers,parent,instance_type,instance_collection,lay_asset_key,lay_model,boneSetIndex,colTreeNodeIndex,unknownWorldDataIndex,col_type,surface_type,col_modifier,location,rotation_euler,scale
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.009,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[68.5422592163086,-13.26827335357666,0.3099784255027771]","[-1.647140383720398,3.129354476928711,-1.619329571723938]","[0.824999988079071,0.824999988079071,0.824999988079071]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.010,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.84502410888672,-13.686320304870605,0.8530824184417725]","[-1.627017617225647,3.1063430309295654,1.0213347673416138]","[0.9459999799728394,0.9459999799728394,0.9459999799728394]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.011,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[62.37762451171875,-12.950265884399414,0.5458204746246338]","[-1.421936273574829,3.107862710952759,-1.7523081302642822]","[0.9950000047683716,0.9950000047683716,0.9950000047683716]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.012,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[62.59398651123047,-10.791086196899414,0.49458253383636475]","[-1.6991326808929443,3.2483980655670166,0.915766716003418]","[0.9509999752044678,0.9509999752044678,0.9509999752044678]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.013,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[65.01139068603516,-11.074289321899414,0.14597652852535248]","[-1.670944094657898,3.1970136165618896,1.1348857879638672]","[0.9279999732971191,0.9279999732971191,0.9279999732971191]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.014,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[63.51824188232422,-8.166319847106934,0.3973846435546875]","[1.716218113899231,0.005103765055537224,1.2819669246673584]","[0.8690000176429749,0.8690000176429749,0.8690000176429749]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.015,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[61.21180725097656,-8.912297248840332,0.7012056112289429]","[-1.5398993492126465,3.2760238647460938,-0.16490179300308228]","[0.8109999895095825,0.8109999895095825,0.8109999895095825]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.016,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.88521957397461,-10.679600715637207,0.8941815495491028]","[1.6445955038070679,0.08080211281776428,0.783320963382721]","[0.8510000109672546,0.8510000109672546,0.8510000109672546]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.017,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.85218811035156,-8.627140998840332,0.8435606360435486]","[-1.5410934686660767,3.199054718017578,-0.11868049949407578]","[0.906000018119812,0.906000018119812,0.906000018119812]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.018,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[57.66781234741211,-8.471593856811523,0.786125659942627]","[-1.5807240009307861,3.034749746322632,-0.3479742705821991]","[0.8939999938011169,0.8939999938011169,0.8939999938011169]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.019,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[57.3887939453125,-12.79503059387207,0.797685444355011]","[1.4409259557724,-0.06573521345853806,1.4593045711517334]","[0.8090000152587891,0.8090000152587891,0.8090000152587891]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.020,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[61.45016098022461,-6.326944828033447,0.702187716960907]","[1.6650469303131104,0.032825976610183716,0.9334141612052917]","[0.9340000152587891,0.9340000152587891,0.9340000152587891]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.021,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[71.66411590576172,3.4375081062316895,0.5839501619338989]","[-1.5241371393203735,3.249793529510498,-0.5080268383026123]","[0.8550000190734863,0.8550000190734863,0.8550000190734863]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.022,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[74.16105651855469,5.016570091247559,0.3330352008342743]","[-1.6122825145721436,3.0358481407165527,0.506061315536499]","[0.9819999933242798,0.9819999933242798,0.9819999933242798]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.023,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[75.92748260498047,-0.16432802379131317,0.525397002696991]","[1.5359371900558472,6.2877278327941895,-1.5417985916137695]","[0.8579999804496765,0.8579999804496765,0.8579999804496765]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.024,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[71.7099838256836,-5.310461044311523,0.4315267503261566]","[1.47730553150177,-0.014535881578922272,1.3854244947433472]","[0.972000002861023,0.972000002861023,0.972000002861023]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.025,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[69.01947021484375,-5.669757843017578,0.24781474471092224]","[1.6025861501693726,6.358703136444092,-1.1360201835632324]","[0.9169999957084656,0.9169999957084656,0.9169999957084656]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.026,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[58.17744064331055,-5.037179946899414,0.655693769454956]","[-1.57779061794281,3.053640365600586,-0.30688121914863586]","[0.8410000205039978,0.8410000205039978,0.8410000205039978]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.027,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[60.40929412841797,-3.1654610633850098,0.8119328618049622]","[-1.57792329788208,3.129574775695801,0.8936529755592346]","[0.8360000252723694,0.8360000252723694,0.8360000252723694]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.028,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[62.940738677978516,-4.500382900238037,0.7148628234863281]","[1.64919114112854,-0.041046351194381714,1.0894300937652588]","[0.9160000085830688,0.9160000085830688,0.9160000085830688]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.029,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[65.43490600585938,-4.679288864135742,0.563467800617218]","[-1.6886918544769287,3.102246046066284,0.9677494764328003]","[0.8289999961853027,0.8289999961853027,0.8289999961853027]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.030,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[64.17529296875,-2.3821799755096436,0.793523907661438]","[-1.601516842842102,3.175895929336548,0.187713161110878]","[0.9120000004768372,0.9120000004768372,0.9120000004768372]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.031,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[63.041748046875,0.001765963388606906,0.8365669846534729]","[-1.570806622505188,3.1415908336639404,-0.8756837248802185]","[0.8730000257492065,0.8730000257492065,0.8730000257492065]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.032,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[60.26759719848633,0.5064139366149902,0.8199989795684814]","[-1.5906978845596313,3.119009256362915,-0.9935611486434937]","[0.8569999933242798,0.8569999933242798,0.8569999933242798]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.033,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[58.180633544921875,0.7752419114112854,0.706942081451416]","[1.4748769998550415,-0.013551496900618076,1.2522783279418945]","[0.996999979019165,0.996999979019165,0.996999979019165]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.034,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[57.87897872924805,-2.691593885421753,0.6365918517112732]","[1.628183364868164,-0.16038396954536438,-0.5110206007957458]","[0.8550000190734863,0.8550000190734863,0.8550000190734863]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.035,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[63.51323318481445,4.740320205688477,0.838168203830719]","[-1.5689672231674194,3.1439368724823,-1.3516030311584473]","[0.9089999794960022,0.9089999794960022,0.9089999794960022]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.036,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[61.53428649902344,3.52567195892334,0.8329581618309021]","[-1.5691200494766235,3.1322710514068604,0.7151211500167847]","[0.9559999704360962,0.9559999704360962,0.9559999704360962]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.037,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[68.29469299316406,3.460944890975952,0.8304281830787659]","[-1.555147647857666,3.15956974029541,-1.239952802658081]","[0.8339999914169312,0.8339999914169312,0.8339999914169312]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.038,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.41187286376953,2.1887969970703125,0.8365761041641235]","[-1.5707963705062866,3.1415929794311523,-0.8555256724357605]","[0.9150000214576721,0.9150000214576721,0.9150000214576721]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.039,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.3598403930664,4.468719005584717,0.8365771770477295]","[1.5708218812942505,8.981596693047322e-06,0.05928900092840195]","[0.9599999785423279,0.9599999785423279,0.9599999785423279]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.040,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[65.09593200683594,0.4165699779987335,0.836575984954834]","[-1.5707963705062866,3.1415927410125732,-0.08632364869117737]","[0.824999988079071,0.824999988079071,0.824999988079071]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.041,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[67.86290740966797,-1.2247580289840698,0.7407389283180237]","[-1.6359248161315918,3.1872241497039795,-0.36093053221702576]","[0.8429999947547913,0.8429999947547913,0.8429999947547913]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.042,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[71.42143249511719,-2.7301480770111084,0.4265768826007843]","[-1.6143391132354736,3.0909736156463623,1.5141748189926147]","[0.8629999756813049,0.8629999756813049,0.8629999756813049]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.043,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[73.43412780761719,-2.9073750972747803,0.5437648892402649]","[-1.590618371963501,3.101330041885376,0.5533069968223572]","[0.9440000057220459,0.9440000057220459,0.9440000057220459]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.044,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[70.1172866821289,0.4243829846382141,0.7086780071258545]","[-1.6573549509048462,3.1592342853546143,0.8466382622718811]","[0.9240000247955322,0.9240000247955322,0.9240000247955322]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.045,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[56.639312744140625,-10.889640808105469,0.7639124989509583]","[-1.4796329736709595,3.0282533168792725,0.8045886158943176]","[0.8450000286102295,0.8450000286102295,0.8450000286102295]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.046,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[55.59819412231445,-12.801554679870605,0.5477874875068665]","[1.5923672914505005,-0.14092467725276947,0.14883731305599213]","[0.9020000100135803,0.9020000100135803,0.9020000100135803]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.047,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[57.464820861816406,3.8443050384521484,0.6357491612434387]","[1.5956250429153442,6.1871771812438965,-0.10455134510993958]","[0.8970000147819519,0.8970000147819519,0.8970000147819519]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.048,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[74.97423553466797,15.169891357421875,0.01564166322350502]","[-1.5861619710922241,3.1738827228546143,0.9805300831794739]","[0.9139999747276306,0.9139999747276306,0.9139999747276306]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.049,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[72.80390930175781,15.75961685180664,0.10932068526744843]","[1.6051713228225708,0.08299938589334488,0.8732898235321045]","[0.8809999823570251,0.8809999823570251,0.8809999823570251]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.050,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[71.71858215332031,18.177898406982422,0.19253778457641602]","[1.6361123323440552,6.359567165374756,-0.36325427889823914]","[0.9010000228881836,0.9010000228881836,0.9010000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.051,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[70.83475494384766,21.101491928100586,0.4605909287929535]","[-1.4997204542160034,3.1583921909332275,-0.1464545577764511]","[0.9419999718666077,0.9419999718666077,0.9419999718666077]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.052,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[69.37470245361328,17.08938217163086,0.283977746963501]","[-1.6330556869506836,3.223388671875,1.581827163696289]","[0.875,0.875,0.875]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.053,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[65.48208618164062,20.48731231689453,0.6530569195747375]","[1.628515362739563,0.047878433018922806,1.761459231376648]","[0.921999990940094,0.921999990940094,0.921999990940094]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.054,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[62.54151916503906,19.774734497070312,0.8758549094200134]","[1.600266695022583,-0.009075249545276165,1.33731210231781]","[0.9350000023841858,0.9350000023841858,0.9350000023841858]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.055,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[63.80519485473633,18.16508674621582,0.6606997847557068]","[-1.7007627487182617,3.0815296173095703,0.9513615965843201]","[0.8659999966621399,0.8659999966621399,0.8659999966621399]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.056,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[65.84203338623047,17.70590591430664,0.4803207814693451]","[-1.6725497245788574,3.189499855041504,0.07803001999855042]","[0.9229999780654907,0.9229999780654907,0.9229999780654907]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.057,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.66492462158203,16.189382553100586,0.5171197056770325]","[1.4748753309249878,6.205382823944092,-1.0191315412521362]","[0.8069999814033508,0.8069999814033508,0.8069999814033508]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.058,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.66230773925781,14.542312622070312,0.697688639163971]","[-1.5520492792129517,3.2434239387512207,0.9799027442932129]","[0.8299999833106995,0.8299999833106995,0.8299999833106995]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.059,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[69.20723724365234,14.841179847717285,0.5011246800422668]","[-1.441651463508606,3.1269686222076416,-0.8787006735801697]","[0.9240000247955322,0.9240000247955322,0.9240000247955322]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.060,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[70.86981201171875,12.349108695983887,0.49324554204940796]","[-1.446068525314331,3.160672426223755,-0.9371062517166138]","[0.9380000233650208,0.9380000233650208,0.9380000233650208]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.061,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[72.97270965576172,12.567391395568848,0.2396465539932251]","[-1.6119675636291504,3.2445151805877686,0.7209874391555786]","[0.875,0.875,0.875]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.062,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[74.81368255615234,11.19071102142334,0.09707049280405045]","[-1.4961622953414917,3.146995782852173,-1.454322338104248]","[0.8550000190734863,0.8550000190734863,0.8550000190734863]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.063,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[75.87936401367188,8.513015747070312,0.13531337678432465]","[1.4210145473480225,6.278474807739258,-0.18102115392684937]","[0.9259999990463257,0.9259999990463257,0.9259999990463257]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.064,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[72.72266387939453,6.580319881439209,0.4226982891559601]","[-1.5636717081069946,3.2692902088165283,0.23811301589012146]","[0.9670000076293945,0.9670000076293945,0.9670000076293945]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.065,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[71.49899291992188,9.008172035217285,0.5183744430541992]","[1.695146083831787,0.03387593477964401,1.6019479036331177]","[0.8199999928474426,0.8199999928474426,0.8199999928474426]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.066,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[73.13885498046875,8.979305267333984,0.3130693733692169]","[1.665474772453308,0.08185331523418427,1.0905389785766602]","[0.8840000033378601,0.8840000033378601,0.8840000033378601]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.067,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[73.23519134521484,10.17621898651123,0.2645794451236725]","[1.4569218158721924,6.306890964508057,-1.1194617748260498]","[0.9620000123977661,0.9620000123977661,0.9620000123977661]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.068,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[69.4510726928711,10.156414031982422,0.710953414440155]","[1.4793384075164795,6.304615497589111,-1.4679473638534546]","[0.8479999899864197,0.8479999899864197,0.8479999899864197]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.069,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[68.08216857910156,6.722977161407471,0.8166652917861938]","[-1.5476062297821045,3.1410000324249268,-1.0746970176696777]","[0.8230000138282776,0.8230000138282776,0.8230000138282776]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.070,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[69.69903564453125,7.901531219482422,0.7360353469848633]","[1.6151622533798218,0.08281655609607697,0.6192317605018616]","[0.8119999766349792,0.8119999766349792,0.8119999766349792]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.071,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[70.3086929321289,5.5465312004089355,0.7228952646255493]","[-1.5873064994812012,3.2340621948242188,0.3036307096481323]","[0.8510000109672546,0.8510000109672546,0.8510000109672546]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.072,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[60.637481689453125,7.145866870880127,0.8660283088684082]","[1.5903475284576416,-0.02684471756219864,0.48455461859703064]","[0.9200000166893005,0.9200000166893005,0.9200000166893005]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.073,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.506046295166016,5.141101837158203,0.7942342162132263]","[-1.5293773412704468,3.1284499168395996,1.4501174688339233]","[0.9660000205039978,0.9660000205039978,0.9660000205039978]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.074,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.66854858398438,8.471336364746094,0.8362513780593872]","[-1.5711236000061035,3.142415761947632,0.6565404534339905]","[0.9179999828338623,0.9179999828338623,0.9179999828338623]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.075,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[64.2940673828125,6.9781718254089355,0.8419113159179688]","[1.5689815282821655,6.288305759429932,-0.7653489708900452]","[0.8489999771118164,0.8489999771118164,0.8489999771118164]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.076,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[61.655357360839844,9.230554580688477,0.919357419013977]","[-1.597711443901062,3.1187973022460938,1.155311107635498]","[0.9160000085830688,0.9160000085830688,0.9160000085830688]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.077,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.553531646728516,9.780085563659668,0.9419113993644714]","[1.6123197078704834,6.303733825683594,-0.9579682946205139]","[0.8790000081062317,0.8790000081062317,0.8790000081062317]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.078,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[64.25186920166016,15.317976951599121,0.7069466710090637]","[1.4981943368911743,0.08433346450328827,0.3443261981010437]","[0.9010000228881836,0.9010000228881836,0.9010000228881836]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.079,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[60.8570556640625,14.768288612365723,0.9971506595611572]","[1.4868396520614624,6.288492679595947,-0.7244476675987244]","[0.9129999876022339,0.9129999876022339,0.9129999876022339]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.080,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.7325439453125,12.850164413452148,1.056524634361267]","[-1.5790116786956787,3.1568093299865723,-0.6439295411109924]","[0.9900000095367432,0.9900000095367432,0.9900000095367432]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.081,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[58.17695236206055,14.477116584777832,1.0329376459121704]","[1.5584791898727417,-0.024658968672156334,0.31052353978157043]","[0.8450000286102295,0.8450000286102295,0.8450000286102295]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.082,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[60.378173828125,18.550983428955078,0.7860488295555115]","[1.51058030128479,-0.015292176976799965,1.5089656114578247]","[0.8889999985694885,0.8889999985694885,0.8889999985694885]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.083,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[59.38957977294922,20.130008697509766,0.6811168789863586]","[1.4785020351409912,0.03247570991516113,1.1628443002700806]","[0.8659999966621399,0.8659999966621399,0.8659999966621399]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.084,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[64.57469177246094,9.810047149658203,0.8473464250564575]","[-1.5827136039733887,3.16030216217041,0.3335038721561432]","[0.9829999804496765,0.9829999804496765,0.9829999804496765]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.085,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[66.61524200439453,11.294968605041504,0.833636462688446]","[-1.5852184295654297,3.1604936122894287,1.1801189184188843]","[0.9390000104904175,0.9390000104904175,0.9390000104904175]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.086,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[68.52342987060547,11.875945091247559,0.7463325262069702]","[1.6244268417358398,0.07018108665943146,1.1792998313903809]","[0.9480000138282776,0.9480000138282776,0.9480000138282776]"
CityOfRuinMainField.blend,LAY_INSTANCE,bgd000_01871-Instance.087,EMPTY,,lay_layInstances,,,,,,,,,,,NONE,,bgd000_01871,bgd000,,,,,,,"[56.84491729736328,7.476961135864258,0.6857532858848572]","[1.548604965209961,-0.08885948359966278,0.7112306356430054]","[0.9240000247955322,0.9240000247955322,0.9240000247955322]"
