index,mesh_name,base_name,source_class,semantic_group,vertices,triangles,material,uv_layers,color_attributes,min_x,min_y,min_z,max_x,max_y,max_z,geometry_hash,engine_action
463,ground.065,ground,WMB,Ground visual,60,48,yo_road1_texc_aaax,UVMap1;UVMap2;UVMap3;UVMap4,Col,6.206429958343506,-68.6095199584961,-20.28904914855957,12.488299369812012,-62.32912826538086,-19.288379669189453,c223b0b0e2e12c8543f408db83ea8ce21fb081d1bd3c1c492d3a583d1b072edd,시각 메시로 유지; 충돌·Nav는 COL을 우선
464,ground.066,ground,WMB,Ground visual,59,48,yo_road1_texc_aaax,UVMap1;UVMap2;UVMap3;UVMap4,Col,6.206429958343506,-50.741981506347656,-20.28759002685547,12.488299369812012,-44.46158981323242,-19.28692054748535,a7e9d68ad49d20438b9798b2573ec06b0e4a860b727c53e64af65797ccd9ac14,시각 메시로 유지; 충돌·Nav는 COL을 우선
465,ground.067,ground,WMB,Ground visual,4,2,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,25.872089385986328,-86.45892333984375,-19.475399017333984,27.64859962463379,-86.00053405761719,-19.430660247802734,e015ad4f87786ecab96e99816e59d5dbbf027af3966004af05d79953cd458f2f,시각 메시로 유지; 충돌·Nav는 COL을 우선
466,ground.068,ground,WMB,Ground visual,91,43,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,4.587679862976074,-84.69330596923828,-19.46006965637207,30.94363021850586,-50.68448257446289,-19.25527000427246,935b9becc8e5d4708e12d871de0f25927aa6173be45998ef2b858fe5cfe2c024,시각 메시로 유지; 충돌·Nav는 COL을 우선
467,ground.069,ground,WMB,Ground visual,87,45,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,16.21497917175293,-57.54136276245117,-19.46006965637207,30.94363021850586,-14.396590232849121,-19.292810440063477,57d3dfb340aebbfce9dfda2f82a68336a409f838e4c7a9826b9f8ba08b3b200c,시각 메시로 유지; 충돌·Nav는 COL을 우선
468,ground.070,ground,WMB,Ground visual,33,15,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,4.561270236968994,-57.54136276245117,-19.421489715576172,25.813610076904297,-14.396590232849121,-19.356948852539062,7ae10a2c1de35ef0a7e4c42d7a27562a244e1685b194877a867ce9c2f8e6ea6c,시각 메시로 유지; 충돌·Nav는 COL을 우선
469,ground.071,ground,WMB,Ground visual,184,92,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,13.254589080810547,-14.396629333496094,-19.48048973083496,27.64859962463379,50.52054977416992,-19.292749404907227,5482e64e2bf8c97b4ca52b7816a913771d12dd81b2991e2eda4742dd92135252,시각 메시로 유지; 충돌·Nav는 COL을 우선
470,ground.072,ground,WMB,Ground visual,44,22,yo_road1_texd_aaa1,UVMap1;UVMap2;UVMap3;UVMap4,Col,13.83036994934082,47.727699279785156,-19.475399017333984,27.64859962463379,60.67812728881836,-19.292749404907227,6ba13ce4120fcc94a597c0f89d65825c9fd144af8f8e8fd4da4caa8ac1c3bfa3,시각 메시로 유지; 충돌·Nav는 COL을 우선
471,HexGround,HexGround,COL,Static collision batch,18,18,,,,-68.43083190917969,-105.16632843017578,-19.39999008178711,1.8785098791122437,-76.05912780761719,-9.39999008178711,c4782708ddd630441e0b8e650bd98fcac696aba2af5f637a6e72b1ceee5c699e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
472,HexGround.001,HexGround,COL,Static collision batch,43,40,,,,-68.43081665039062,-105.16632843017578,-46.19646072387695,9.493200302124023,-67.30272674560547,-9.39999008178711,86b3ac6ffc558657507a085ea55f991702684e1cfa13e47aac39ba718a9f966e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
473,HexGround.002,HexGround,COL,Static collision batch,48,45,,,,1.031709909439087,-105.16632843017578,-19.39999008178711,41.72677993774414,98.79521942138672,5.023920059204102,aef7aa6556dd547f9a0a4f7ed7e7d0028bb59239cb33b91a169c7d1d7b3617ac,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
474,HexGround.003,HexGround,COL,Static collision batch,54,47,,,,1.031709909439087,0.21128998696804047,-32.22843933105469,48.98321533203125,302.5585021972656,43.11598205566406,a01c99993c3357b70d3a0466b99a6ceec74314c650e4a1ff71b9d626d9cfbf4a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
475,HexGround.004,HexGround,COL,Static collision batch,18,18,,,,-68.43083190917969,-105.16632843017578,-46.19646072387695,1.031709909439087,-71.13959503173828,-19.39999008178711,571d4e8bd74bfc76d4c479d6b42497022b041e3364b041a46164ed5c556afca7,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
476,HexGround.005,HexGround,COL,Static collision batch,13,7,,,,1.031709909439087,-105.16632843017578,-46.19646072387695,48.98042678833008,-96.4472427368164,-16.346500396728516,b1c680b37e6cc35cb3e25c27e98a1e7abc94801725b1f372831f70a7ad83a083,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
477,HexGround.006,HexGround,COL,Static collision batch,3,1,,,,1.031709909439087,-105.16632843017578,-46.19646072387695,39.92197036743164,-105.16632843017578,-19.39999008178711,14307b83f74bd21171fdae94bb8b435563265dc0682b4efa404723b01b2e017e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
478,HexGround.007,HexGround,COL,Static collision batch,59,72,,,,36.85498809814453,-158.244140625,-58.98807144165039,114.15007781982422,-98.83345794677734,36.76737976074219,e9aa9cf2401314c9a1822054feaf5e2db8909cca2e4c4119dc75c3bf3dd5ddaa,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
479,HexGround.008,HexGround,COL,Static collision batch,55,66,,,,39.51231002807617,-105.16632843017578,-46.19646072387695,56.183349609375,98.79521942138672,5.371580123901367,ddb436fab41f01f19165285e6600a64f61663bea52092b3fe3aa74f7addc5bb3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
480,HexGround.009,HexGround,COL,Static collision batch,49,46,,,,39.92197036743164,0.3871099650859833,-46.19646072387695,56.183349609375,302.5585021972656,-16.137678146362305,32aa2fd5d066967ae2ab674e4079919298fa429749cab5aa2f2b1a8833187986,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
481,HexGround.010,HexGround,COL,Static collision batch,75,79,,,,34.01591873168945,0.16582000255584717,-21.124149322509766,48.66936111450195,302.5585021972656,-13.306509971618652,596bf7dff90624b0143532d91e228df0ea5500021064c82182317b033a3d2ce0,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
482,HexGround.011,HexGround,COL,Static collision batch,51,49,,,,-2.1783299446105957,-104.16632843017578,-20.220829010009766,9.67080020904541,-53.930809020996094,-13.504350662231445,c6f5dc4ba3d922892ec12e5f5d14d3098b547c82276debd1eece058ef68c50e9,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
483,HexGround.012,HexGround,COL,Static collision batch,68,74,,,,-0.39778998494148254,-71.40314483642578,-20.796688079833984,9.843109130859375,-63.07877731323242,-11.673439979553223,3fee6667197eddefccde30891d32c4d0bcfccf8d18628cd3878fc070fe63feda,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
484,HexGround.013,HexGround,COL,Static collision batch,51,49,,,,-10.545419692993164,-53.930809020996094,-20.28759002685547,7.161469459533691,-8.343050003051758,-13.504350662231445,8a088cffbb0abe9e824276aff386694ceb4e0e7ede5e4ae1a51be72ea5d6e65d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
485,HexGround.014,HexGround,COL,Static collision batch,21,15,,,,-16.33395004272461,-56.12713623046875,-19.487579345703125,-0.04044000059366226,-8.343050003051758,-13.504350662231445,17a68504cd361b948c317ad38c2f4e2395cce7ccdd7ae1efe86eaf91d476888e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
486,HexGround.015,HexGround,COL,Static collision batch,46,49,,,,-4.817319869995117,-23.030179977416992,-20.976770401000977,10.850979804992676,2.5585098266601562,18.130908966064453,6172c4fc69405d563dac68c049adf219d85f0c0330d707455d92c28a6289ba53,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
487,HexGround.016,HexGround,COL,Static collision batch,4,2,,,,-4.817319869995117,-8.731049537658691,-19.39999008178711,-4.817319869995117,2.5585098266601562,18.130908966064453,8223f6e5c064de1aa191a2e00350531add8978ac83ffccf89fb44fc10b6e7d31,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
488,HexGround.017,HexGround,COL,Static collision batch,61,79,,,,-4.817319869995117,2.5585098266601562,-19.39999008178711,22.064298629760742,10.554300308227539,18.130908966064453,8b8da73f49b4e0ecc852afc34a96e2a4b03a88d2570936ff3ee4b37cd11b9ab5,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
489,HexGround.018,HexGround,COL,Static collision batch,33,35,,,,-10.577929496765137,70.68099975585938,-32.22843933105469,16.88640022277832,302.55853271484375,43.11598205566406,d4f1815a90bf1150f58ff79694d034808fd74eaf2b1b56d2b911f554c08f784e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
490,HexGround.019,HexGround,COL,Static collision batch,6,4,,,,-40.40922927856445,-3.086289882659912,-19.399999618530273,3.6812899112701416,98.79521942138672,18.13092041015625,f14ae3dc28dd554438044baec802d500edd5d581c7b5acd70f10d7237dc237c0,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
491,HexGround.020,HexGround,COL,Static collision batch,15,7,,,,-4.817319869995117,57.707889556884766,-20.604761123657227,6.880739688873291,302.55853271484375,-19.39999008178711,9d99920c52806c717fcbeadb980398cede7e9f5f5147ef6339aeb5f52bac613f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
492,HexGround.021,HexGround,COL,Static collision batch,9,8,,,,82.02667999267578,-2.726059913635254,15.166540145874023,133.17115783691406,25.715681076049805,27.1960391998291,1156d04b2adcbe97c2171fff4220dd492fa358ffa64b1b6e6f30eb4023090bf1,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
493,HexGround.022,HexGround,COL,Static collision batch,12,8,,,,82.02667999267578,25.715681076049805,-1.8662899732589722,133.17115783691406,210.80120849609375,27.1960391998291,ef263dc11eb00be940403c95a8de3cc21ea914b5074c1ca16480d445ac8b255e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
494,HexGround.023,HexGround,COL,Static collision batch,7,3,,,,132.42236328125,-2.9573400020599365,23.95191764831543,133.17115783691406,25.715681076049805,28.04930877685547,ad9d8dc5eb34938e2bed9e640a9e72a5f097c365f0e7de1e526419a74b1f21aa,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
495,HexGround.024,HexGround,COL,Static collision batch,51,58,,,,49.40081787109375,-2.933799982070923,8.9060697555542,83.09554290771484,25.715681076049805,15.507888793945312,6f99c3d9fa9964c909ce40e448724e3757a29b4290b75d49242ef445514468c4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
496,HexGround.025,HexGround,COL,Static collision batch,4,2,,,,65.38799285888672,25.715681076049805,12.096879959106445,82.57981872558594,25.715681076049805,18.3033390045166,73a1ca653b326c09475b1d2455ea928b0d747242546804783e9ca1dd5d538d91,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
497,HexGround.026,HexGround,COL,Static collision batch,5,3,,,,65.38799285888672,-2.726059913635254,15.166540145874023,83.09554290771484,25.715681076049805,18.391788482666016,b02d4b5dbdcdab13c16d182d78419e3a00d522ebf932209e14756f18a6b2bbe7,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
498,HexGround.027,HexGround,COL,Static collision batch,77,91,,,,-10.577929496765137,1.8493399620056152,4.092109680175781,32.2222785949707,127.90753936767578,59.43632507324219,c13b45a8984da5f1b1c5f02b536cc34e31a0889316386ddda649191afd152a45,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
499,HexGround.028,HexGround,COL,Static collision batch,64,63,,,,21.93794822692871,-1.4365899562835693,2.219249963760376,43.32242202758789,6.695670127868652,7.4165802001953125,91ce924596161d822c3af9da23d85a7f7ade1b8fbba9b69d1fdb75ffa502e804,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
500,HexGround.029,HexGround,COL,Static collision batch,36,34,,,,29.194440841674805,-2.9766697883605957,2.6682400703430176,56.40956115722656,3.1185998916625977,12.125550270080566,9a650cd50adfdb2c9bc3f1ff49c6c4b2833fdd3cf91d73f87055df7eed1efab3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
501,HexGround.030,HexGround,COL,Static collision batch,56,54,,,,34.7765998840332,-31.947460174560547,-19.39999008178711,55.99827194213867,3.917189836502075,5.687650203704834,156deb4bfcc422f8c6401ecab5ed374ac6a9a7978f3c110bb1329d236edc7fbb,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
502,HexGround.031,HexGround,COL,Static collision batch,81,94,,,,15.366469383239746,-0.05309999734163284,3.426119804382324,34.74300765991211,7.509609699249268,6.099030017852783,c7cb23dacf58fc4af121cd074bdec26c0120025e6f8f18a06c711e3f43f8af3b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
503,HexGround.032,HexGround,COL,Static collision batch,35,35,,,,30.884199142456055,-32.765071868896484,-15.740789413452148,43.94552993774414,-12.749520301818848,-3.24796986579895,eec559bd1c5a849ba565d54ec21d0514c4fa54bb6940f7a77daaab1aebb918c4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
504,HexGround.033,HexGround,COL,Static collision batch,63,54,,,,4.939650058746338,-32.55283737182617,-18.64478874206543,36.55767822265625,9.864089965820312,8.265990257263184,3bdccf3928c7e061d9bde8398996d9e5151e90f2415e35f56e3417003c71cba8,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
505,HexGround.034,HexGround,COL,Static collision batch,52,52,,,,4.485020160675049,-32.582698822021484,-14.654610633850098,10.787679672241211,-21.064088821411133,-8.710439682006836,b1ed42053f1be698a4710533e1d95719735379734e3fb561e8cb486607ff6c0f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
506,HexGround.035,HexGround,COL,Static collision batch,46,58,,,,14.868809700012207,-37.14115905761719,-19.636240005493164,28.928009033203125,-28.575138092041016,-10.67465877532959,0628a524afd75ff8a0b85e17adfd58f1b0708cd32efcf8cfdf51d4c5e515a58e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
507,HexGround.036,HexGround,COL,Static collision batch,58,65,,,,22.840248107910156,-57.03549575805664,-20.923797607421875,35.75919723510742,7.14463996887207,4.0732598304748535,53c17a08f443f1df9adf6a248247f0b4502381e0412bafbbd441f569774e3a5f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
508,HexGround.037,HexGround,COL,Static collision batch,61,75,,,,13.68280029296875,-44.3961181640625,-20.68889808654785,31.659120559692383,8.140120506286621,4.0732598304748535,f47649e20c29439f116f140cea1fbd702a74c8796b55ad29266430a66923ec80,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
509,HexGround.038,HexGround,COL,Static collision batch,48,54,,,,4.706820011138916,-36.03017807006836,-17.99142837524414,17.58987045288086,7.801719665527344,8.265990257263184,bd5fcc526879a69029a6c34e07d5eabf209244f76fd395f1fa9d020b2ff0caed,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
510,HexGround.039,HexGround,COL,Static collision batch,56,70,,,,10.60724925994873,-35.51865768432617,-17.76409912109375,18.04598045349121,-31.806358337402344,-12.434260368347168,19db18c194d49037b1da39e25a9530c315c89ecc4983c26f621ae9b9fc52a7d7,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
511,HexGround.040,HexGround,COL,Static collision batch,56,63,,,,-33.699581146240234,-54.126277923583984,-19.913179397583008,18.194488525390625,-3.086239814758301,-13.878629684448242,74ad00ed4a0a6e01f5deb0f99b11166bf13adfd64b0525ab70c134a23eca5552,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
512,HexGround.041,HexGround,COL,Static collision batch,47,43,,,,21.28150749206543,4.940629959106445,3.458909749984741,31.951507568359375,9.938360214233398,6.775999546051025,0f5bb3b11188b54989703ad2f085ed85eeef72add7a448df74dd9b35a960ab60,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
513,HexGround.042,HexGround,COL,Static collision batch,89,110,,,,31.5539493560791,3.080699920654297,3.458909749984741,43.51485824584961,9.915239334106445,7.535189628601074,704e9d4449ecb23cdf24f47366c46cd2adca5a4cabfd2dc1477a7884578be4a3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
514,HexGround.043,HexGround,COL,Static collision batch,46,40,,,,31.596099853515625,1.0319199562072754,1.8518999814987183,43.18094253540039,10.622739791870117,6.119719505310059,270a5e776ff76be788ad9bef7fd2193687daf9dccc2f887a6304336c100acae4,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
515,HexGround.044,HexGround,COL,Static collision batch,61,62,,,,35.69083786010742,-0.21936000883579254,1.8518999814987183,44.80202865600586,10.622739791870117,6.04403018951416,70a4b64f30f397ed8763ca1b267fd1725368b03de3ccf549cfdd88fe06ca6271,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
516,HexGround.045,HexGround,COL,Static collision batch,11,5,,,,33.50415802001953,-31.947460174560547,-13.725979804992676,43.77492141723633,-2.259819984436035,2.988460063934326,634f72e36a9788ec7b73b5016f9d18134779d8a51375b1847761ac8078840d6a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
517,HexGround.046,HexGround,COL,Static collision batch,47,49,,,,30.060190200805664,-55.9305419921875,-20.9554386138916,109.21903991699219,32.97996139526367,11.044439315795898,b7e5025bf75135a2b94ea32851ded2084ca5b826a85f2522322eaf3f7471c892,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
518,HexGround.047,HexGround,COL,Static collision batch,51,48,,,,4.939650058746338,-32.770668029785156,-22.262109756469727,19.01357078552246,9.864089965820312,5.3673295974731445,aa514a989190f87f2326716742b51c144cb1e91c0f7fd36fe60865ae5aa3771d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
519,HexGround.048,HexGround,COL,Static collision batch,43,36,,,,22.840248107910156,-57.69459915161133,-20.9554386138916,35.75919723510742,5.893489837646484,2.841789722442627,d147ecb795f17bc5f984f8784b686cf6b0d7b4ff0df53b5b51611b7b4edc7f1b,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
520,HexGround.049,HexGround,COL,Static collision batch,66,62,,,,17.540809631347656,6.331019878387451,2.4095098972320557,34.798458099365234,9.864089965820312,6.1657395362854,1f6fb0c76ed0bff8f9d4c2e287e273a29d5e5d32bff06e838b624dba5e162361,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
521,HexGround.050,HexGround,COL,Static collision batch,49,56,,,,-18.55984878540039,-36.3324089050293,-19.716960906982422,17.978609085083008,-3.086249828338623,-15.686989784240723,22d728b1e44383cc8894be1867c0db8a35b8b84395b0dad4b8393095515b1b8f,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
522,HexGround.051,HexGround,COL,Static collision batch,62,81,,,,35.441368103027344,0.25172001123428345,-8.452939987182617,49.2176399230957,22.652971267700195,2.841789722442627,dc6ac39254a50b9206812d6ffbc7e779f63411c1deefae08ad87fe082a23ed63,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
523,HexGround.052,HexGround,COL,Static collision batch,48,42,,,,20.078319549560547,-57.69459915161133,-20.9554386138916,31.904508590698242,-26.101240158081055,-18.046520233154297,b5e6040c647f39de137e104e56ec3e8332415f8ae5a81397f984871929a9dd61,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
524,HexGround.053,HexGround,COL,Static collision batch,73,73,,,,51.589237213134766,12.960589408874512,1.6889199018478394,106.26528930664062,210.80120849609375,12.111879348754883,21c70dfe971b04c16b94f22c5cc295c0dadcf313736399489f511cbbda1f9992,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
525,HexGround.054,HexGround,COL,Static collision batch,41,45,,,,34.710411071777344,-96.08506774902344,-20.28759002685547,58.2292366027832,-33.9700813293457,11.044439315795898,90686a9063ac91f4c9f9522201a051693f65806a89ad81012bf8eff9c112fc3d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
526,HexGround.055,HexGround,COL,Static collision batch,63,72,,,,40.996238708496094,-97.04010772705078,-19.39999008178711,59.55179977416992,-33.9700813293457,11.044439315795898,951b2915022fc207c0872b5ed23356312a842a774e739baf5a9b815fea36e29a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
527,HexGround.056,HexGround,COL,Static collision batch,14,11,,,,39.040470123291016,-5.071859836578369,-19.39999008178711,58.49496078491211,8.533049583435059,10.301810264587402,4590d30b7bb9e97dc05fa22c96bb0fb9bcd431bbbc580fae9c8ac3d849297e68,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
528,HexGround.057,HexGround,COL,Static collision batch,70,81,,,,-10.577929496765137,0.3871099650859833,-32.22843933105469,52.59853744506836,84.93289947509766,42.36883544921875,18452e0f464e988c71e0435d60adf07e9e82c3ef60752c33d21715e42da84a6d,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
529,HexGround.058,HexGround,COL,Static collision batch,44,45,,,,-10.577929496765137,0.17780999839305878,-15.16093921661377,55.290550231933594,84.93289947509766,59.43632507324219,18718cc7eff29e7cff0cc0a661ff50ec4ac9947bebb89be27eb0efe92162c349,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
530,HexGround.059,HexGround,COL,Static collision batch,130,139,,,,13.751970291137695,2.2583999633789062,-31.48128890991211,58.83066940307617,127.90753936767578,60.1834716796875,a6264be154b5ecb010ae76995c13b0d73b512d4f65069ba2cb2081ca8c3e8e62,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
531,HexGround.060,HexGround,COL,Static collision batch,122,96,,,,25.13418960571289,1.1617199182510376,-31.48128890991211,76.92845916748047,113.65563201904297,60.1834716796875,0cd9316d3f63390c291d87601fdbc0f56082b01b4ab9ae8748edefc1a669115a,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
532,HexGround.061,HexGround,COL,Static collision batch,3,1,,,,25.13418960571289,64.41789245605469,-14.413799285888672,76.92845916748047,107.39251708984375,60.1834716796875,54f01fb12d24b9165da3b6ec6c09636511d14089b7917b09c67a5bcc242fd232,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
533,HexGround.062,HexGround,COL,Static collision batch,94,141,,,,7.469359397888184,-138.3769989013672,-53.23175811767578,100.0418930053711,-69.17284393310547,31.011058807373047,1bfe323d54e7f1f208c22013de9619d46e0eed1a130ea59e48020b9f5ea76226,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
534,HexGround.063,HexGround,COL,Static collision batch,85,82,,,,7.48291015625,-138.3769989013672,-58.98807144165039,70.72920989990234,-66.089599609375,18.391759872436523,1ff431efa5830c948f6658d6680ef18f815c9623f4b13a31e2af354677c44d66,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
535,HexGround.064,HexGround,COL,Static collision batch,54,76,,,,49.269378662109375,-102.87955474853516,-58.98807144165039,100.0418930053711,-80.5173110961914,31.011058807373047,7717df78c622a2d8ae42144bc9e2612f6235e4c1d216bf843bbf4f66b4281645,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
536,HexGround.065,HexGround,COL,Static collision batch,74,75,,,,8.079469680786133,-78.7715072631836,-22.203420639038086,33.53337860107422,-67.07182312011719,-15.045059204101562,29dbd32dfec48f182ed034701de35effafc5da1dd6a01c56591d92725cbbfde3,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
537,HexGround.066,HexGround,COL,Static collision batch,52,52,,,,7.48291015625,-70.91974639892578,-20.855060577392578,38.67005920410156,-56.09166717529297,-16.66010856628418,36d1b17f0938ca040d438c0d62b85e0aefa6505fbc7db634f75fbc9c875f4fcf,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
538,HexGround.067,HexGround,COL,Static collision batch,60,58,,,,9.791619300842285,-79.24314880371094,-21.061439514160156,33.278968811035156,-69.23486328125,-16.613100051879883,7af8702d0095f2391be1215d893af6480a2b39f1a2f591a835d5c21bfe71fed0,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
539,HexGround.068,HexGround,COL,Static collision batch,64,55,,,,11.900178909301758,-69.46745300292969,-22.29262924194336,37.46841812133789,-44.46158981323242,-18.096879959106445,446afe589edc8dc2c728cfdfbeb99aab28b35f1baa08b497da1f376c5ebea3cd,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
540,HexGround.069,HexGround,COL,Static collision batch,27,34,,,,7.300289630889893,-78.78314971923828,-20.535991668701172,9.791619300842285,-70.11892700195312,-11.673439979553223,92b3f7dbf7826cf6aacf5a5805923fae7778455e43ac6b50d45872474f74e8d1,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
541,HexGround.070,HexGround,COL,Static collision batch,37,34,,,,4.485020160675049,-32.668819427490234,-22.43885040283203,10.839059829711914,-11.933270454406738,-13.644709587097168,c2e185c61ed448997e01ed3a830cd270f5ba6487bb03152744350979678a6e50,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
542,HexGround.071,HexGround,COL,Static collision batch,62,63,,,,7.205159664154053,-32.770668029785156,-21.307809829711914,36.30126953125,-19.807180404663086,-12.372119903564453,765bd17b38166af519da7ebc833589cab29575d33776f1af1370e7cdf63043ec,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
543,HexGround.072,HexGround,COL,Static collision batch,52,81,,,,37.203670501708984,-32.631980895996094,-16.130279541015625,46.42900848388672,-23.226749420166016,-5.362499713897705,0512b64f21cfb5a936d7d7e2bda110ed46e1f0b0f5d4a726447ea18b3f6ff40e,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
544,HexGround.073,HexGround,COL,Static collision batch,33,42,,,,33.63064956665039,-31.43025779724121,-21.176498413085938,40.616859436035156,-22.069250106811523,-17.0308895111084,e6911615e6ef574cb3884bce1a331d8993eaea6a7cec6a8c5b70ba7579ab4052,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
545,HexGround.074,HexGround,COL,Static collision batch,47,64,,,,33.63064956665039,-32.7383918762207,-18.947669982910156,43.18973159790039,-22.021549224853516,-12.529930114746094,6ff1049ac7e28deda3ea4327d8edff9f8846b57b253b4b30f69ae0debbc7790c,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
546,HexGround.075,HexGround,COL,Static collision batch,45,59,,,,12.823869705200195,-31.52431869506836,-20.28759002685547,36.45249938964844,2.234609842300415,-14.197070121765137,096e6ae74670e494671aa2cd177ef24fcbe5952d4599ad11764a7daff6f342af,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
547,HexGround.076,HexGround,COL,Static collision batch,29,32,,,,31.824119567871094,-57.91448211669922,-19.711149215698242,39.7687873840332,-31.63490867614746,-8.376259803771973,4d00c99eae67420339477db5c66ac04c9bc021d401dc29bd49bae10bbda7ca84,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
548,HexGround.077,HexGround,COL,Static collision batch,52,44,,,,56.07830047607422,1.2097699642181396,14.328558921813965,66.34513854980469,26.175878524780273,16.345609664916992,59af352335856fc4ed5db1083c5f5506c868a6e56e5c126c0ba5aa033764feaa,렌더 제외; COL metadata를 보존해 충돌·Nav 입력으로 사용
